,Unnamed: 0,lsoa11,index2019,LSOA Code,LSOA Name,Mid-2019 population,Area Sq Km,People per Sq Km
733,733,E01000748,-0.310930228,E01000748,Bromley 042C,"1,559",9.88,158
734,734,E01000749,0.022953412,E01000749,Bromley 036A,"1,735",9.23,188
735,735,E01000750,0.762512541,E01000750,Bromley 036B,"1,462",0.31,4702
736,736,E01000751,-0.072947906,E01000751,Bromley 036C,"2,084",1.84,1133
737,737,E01000752,-0.350641376,E01000752,Bromley 036D,"1,722",1.38,1244
738,738,E01000753,-0.153200817,E01000753,Bromley 031A,"1,927",0.87,2213
739,739,E01000754,-0.217542161,E01000754,Bromley 031B,"1,718",0.39,4432
740,740,E01000755,-0.233652396,E01000755,Bromley 031C,"1,566",0.34,4566
741,741,E01000756,-0.237555083,E01000756,Bromley 033D,"1,629",1.01,1608
742,742,E01000757,-0.195430091,E01000757,Bromley 031D,"1,524",0.54,2808
743,743,E01000758,-0.64964393,E01000758,Bromley 031E,"1,474",0.3,4857
744,744,E01000759,-0.085822764,E01000759,Bromley 034A,"1,594",4.6,346
745,745,E01000760,0.146042889,E01000760,Bromley 034B,"1,523",0.51,3015
746,746,E01000761,-0.285891232,E01000761,Bromley 034C,"1,586",0.58,2751
747,747,E01000762,-0.133923312,E01000762,Bromley 018D,"1,672",0.32,5225
748,748,E01000763,-0.370832073,E01000763,Bromley 027A,"1,430",0.85,1692
749,749,E01000764,0.187174347,E01000764,Bromley 027B,"1,749",0.51,3455
750,750,E01000765,-0.050815607,E01000765,Bromley 034D,"1,829",2.29,797
751,751,E01000766,-0.27227566,E01000766,Bromley 027C,"1,762",0.37,4771
752,752,E01000767,-0.286982287,E01000767,Bromley 027D,"1,577",0.32,4986
753,753,E01000768,0.159117413,E01000768,Bromley 034E,"1,496",0.48,3097
754,754,E01000769,1.606179491,E01000769,Bromley 024A,"1,451",1.2,1208
755,755,E01000770,-0.379122094,E01000770,Bromley 012D,"1,480",0.69,2159
756,756,E01000771,-0.440601111,E01000771,Bromley 041C,"1,814",0.37,4928
757,757,E01000772,-0.330986535,E01000772,Bromley 012E,"1,599",0.32,4949
758,758,E01000773,-0.542261229,E01000773,Bromley 024B,"1,631",0.31,5248
759,759,E01000774,-0.480214524,E01000774,Bromley 041D,"1,473",0.38,3895
760,760,E01000775,-0.377030823,E01000775,Bromley 024C,"2,348",1.11,2116
761,761,E01000777,-0.501386539,E01000777,Bromley 024D,"1,640",0.25,6586
762,762,E01000778,-0.255868951,E01000778,Bromley 024E,"1,633",0.21,7912
763,763,E01000779,0.43889884,E01000779,Bromley 001A,"1,278",1.16,1101
764,764,E01000780,0.180404953,E01000780,Bromley 001B,"1,589",0.21,7563
765,765,E01000781,0.5586529,E01000781,Bromley 001C,"1,550",0.17,9012
766,766,E01000782,0.970130247,E01000782,Bromley 001D,"1,619",0.28,5711
767,767,E01000783,0.236797806,E01000783,Bromley 001E,"1,769",0.19,9370
768,768,E01000784,-0.18452083,E01000784,Bromley 002E,"1,616",0.22,7218
769,769,E01000785,0.701293107,E01000785,Bromley 001F,"1,591",0.21,7565
770,770,E01000786,0.178966899,E01000786,Bromley 032A,"1,453",0.95,1531
771,771,E01000787,0.845823149,E01000787,Bromley 029C,"1,456",0.34,4267
772,772,E01000788,0.389507032,E01000788,Bromley 029D,"1,547",0.37,4192
773,773,E01000789,1.280333669,E01000789,Bromley 032B,"2,040",0.14,14226
774,774,E01000790,-0.232438258,E01000790,Bromley 028C,"2,401",0.52,4610
775,775,E01000791,0.434904578,E01000791,Bromley 029E,"1,432",0.4,3572
776,776,E01000792,0.347785237,E01000792,Bromley 032C,"1,494",0.32,4731
777,777,E01000793,-0.557947209,E01000793,Bromley 032D,"1,473",0.47,3156
778,778,E01000794,-0.284286451,E01000794,Bromley 035E,"1,578",0.46,3400
779,779,E01000795,-0.196394151,E01000795,Bromley 032E,"1,403",0.29,4909
780,780,E01000796,0.134494134,E01000796,Bromley 009C,"1,681",0.1,16946
781,781,E01000797,0.133115412,E01000797,Bromley 013E,"1,737",0.66,2651
782,782,E01000798,0.951312992,E01000798,Bromley 009D,"1,548",0.14,11450
783,783,E01000799,-0.056661778,E01000799,Bromley 004A,"1,862",0.22,8616
784,784,E01000800,0.039877215,E01000800,Bromley 009E,"1,848",0.23,7997
785,785,E01000801,-0.026182817,E01000801,Bromley 015E,"1,630",0.19,8801
786,786,E01000802,-0.140490673,E01000802,Bromley 004B,"1,792",0.19,9681
787,787,E01000803,0.049068104,E01000803,Bromley 004C,"1,707",0.26,6540
788,788,E01000804,-0.426540903,E01000804,Bromley 004D,"1,543",0.66,2326
789,789,E01000805,0.758681736,E01000805,Bromley 004E,"1,853",0.16,11538
790,790,E01000806,0.066309158,E01000806,Bromley 009F,"2,019",0.16,12281
791,791,E01000807,-0.391876186,E01000807,Bromley 022C,"1,657",0.8,2070
792,792,E01000808,-6.56e-05,E01000808,Bromley 025A,"1,585",0.33,4748
793,793,E01000809,-0.448904276,E01000809,Bromley 022D,"1,532",0.54,2822
794,794,E01000810,-0.715470194,E01000810,Bromley 025B,"1,518",0.37,4083
795,795,E01000811,-0.241686795,E01000811,Bromley 025C,"1,358",0.3,4548
796,796,E01000812,0.117137552,E01000812,Bromley 028D,"1,588",0.38,4181
797,797,E01000813,-0.466245776,E01000813,Bromley 025D,"1,655",0.61,2714
798,798,E01000814,-0.499068566,E01000814,Bromley 028E,"1,438",0.48,3013
799,799,E01000815,-0.58900747,E01000815,Bromley 025E,"1,531",0.49,3139
800,800,E01000816,-0.273920489,E01000816,Bromley 040A,"1,526",0.3,5040
801,801,E01000818,-0.213273414,E01000818,Bromley 040B,"1,614",1.3,1240
802,802,E01000819,0.487170574,E01000819,Bromley 040C,"1,743",0.39,4464
803,803,E01000820,0.892229698,E01000820,Bromley 008C,"1,632",0.59,2748
804,804,E01000822,-0.287467882,E01000822,Bromley 008D,"1,737",0.22,7828
805,805,E01000823,-0.633592582,E01000823,Bromley 008E,"1,718",0.24,7029
806,806,E01000824,-0.251456472,E01000824,Bromley 008F,"1,343",0.17,8120
807,807,E01000825,-0.186712376,E01000825,Bromley 008G,"1,724",0.18,9790
808,808,E01000826,-0.646685643,E01000826,Bromley 021A,"1,604",0.52,3095
809,809,E01000827,-0.482620746,E01000827,Bromley 021B,"1,968",0.37,5259
810,810,E01000828,0.120689947,E01000828,Bromley 011E,"1,810",0.34,5303
811,811,E01000829,-0.61430139,E01000829,Bromley 018E,"1,910",0.22,8569
812,812,E01000830,-0.582215958,E01000830,Bromley 021C,"1,518",0.59,2558
813,813,E01000831,-0.314357342,E01000831,Bromley 021D,"1,747",0.41,4306
814,814,E01000832,-0.452039659,E01000832,Bromley 030A,"1,497",0.87,1730
815,815,E01000833,-0.618069476,E01000833,Bromley 021E,"1,415",0.36,3943
816,816,E01000834,-0.532844347,E01000834,Bromley 027E,"1,328",0.21,6303
817,817,E01000835,-0.189204602,E01000835,Bromley 030B,"1,734",0.33,5215
818,818,E01000836,-0.549997966,E01000836,Bromley 030C,"1,419",0.21,6662
819,819,E01000837,-0.072041712,E01000837,Bromley 030D,"1,540",0.48,3216
820,820,E01000838,0.182439661,E01000838,Bromley 030E,"1,465",0.54,2713
821,821,E01000839,-0.560305144,E01000839,Bromley 030F,"1,416",0.28,5149
822,822,E01000840,0.502395267,E01000840,Bromley 030G,"1,491",0.8,1870
823,823,E01000841,-0.548372642,E01000841,Bromley 030H,"1,655",0.34,4846
824,824,E01000842,-0.570099609,E01000842,Camden 011A,"1,754",0.11,16673
825,825,E01000843,-0.554685928,E01000843,Camden 014A,"1,989",0.08,23878
826,826,E01000844,-0.212845815,E01000844,Camden 011B,"2,129",0.11,18692
827,827,E01000845,-0.383574455,E01000845,Camden 014B,"1,849",0.12,15669
828,828,E01000846,0.045467083,E01000846,Camden 014C,"1,749",0.08,21149
829,829,E01000847,-0.386005251,E01000847,Camden 014D,"2,009",0.1,20396
830,830,E01000848,-0.762055029,E01000848,Camden 011C,"2,105",0.1,20842
831,831,E01000849,-0.411936528,E01000849,Camden 011D,"1,952",0.08,25122
832,832,E01000850,-1.506678094,E01000850,Camden 026A,"2,253",0.2,11536
833,833,E01000851,-1.241059095,E01000851,Camden 026B,"2,559",0.13,19169
834,834,E01000852,-1.013801387,E01000852,Camden 026C,"2,037",0.12,16348
835,835,E01000853,0.630275613,E01000853,Camden 025A,"1,767",0.06,30154
836,836,E01000854,-0.654658832,E01000854,Camden 026D,"2,036",0.19,10790
837,837,E01000855,-0.472722936,E01000855,Camden 028A,"1,747",0.32,5451
838,838,E01000856,0.475597968,E01000856,Camden 019A,"1,908",0.12,16074
839,839,E01000857,-0.110888558,E01000857,Camden 018A,"1,648",0.08,20296
840,840,E01000858,0.577688428,E01000858,Camden 018B,"2,169",0.22,9954
841,841,E01000859,-0.738171173,E01000859,Camden 018C,"1,778",0.1,18387
842,842,E01000860,-0.11077125,E01000860,Camden 018D,"1,438",0.21,6984
843,843,E01000861,0.74724221,E01000861,Camden 019B,"1,747",0.11,15325
844,844,E01000862,-0.808887389,E01000862,Camden 018E,"1,852",0.17,10894
845,845,E01000863,0.583426558,E01000863,Camden 021A,"1,917",0.16,11877
846,846,E01000864,0.093945243,E01000864,Camden 015A,"1,870",0.1,19160
847,847,E01000865,-0.3356133,E01000865,Camden 015B,"1,889",0.11,17378
848,848,E01000866,0.033232176,E01000866,Camden 009A,"2,815",0.15,19347
849,849,E01000867,0.085026838,E01000867,Camden 015C,"2,079",0.08,25698
850,850,E01000868,0.583996941,E01000868,Camden 015D,"1,857",0.08,22186
851,851,E01000869,0.491697157,E01000869,Camden 015E,"2,466",0.11,21537
852,852,E01000870,0.682997881,E01000870,Camden 009B,"1,898",0.13,14980
853,853,E01000871,-0.66551573,E01000871,Camden 005A,"2,067",0.31,6748
854,854,E01000872,-0.102264328,E01000872,Camden 005B,"2,238",0.15,15235
855,855,E01000873,-0.739255543,E01000873,Camden 005C,"1,893",0.12,15516
856,856,E01000874,-0.935342882,E01000874,Camden 005D,"1,909",0.09,22301
857,857,E01000875,-0.061496774,E01000875,Camden 013A,"1,939",0.12,16573
858,858,E01000876,-0.002223891,E01000876,Camden 013B,"2,229",0.12,19084
859,859,E01000877,-0.404227169,E01000877,Camden 005E,"1,886",0.11,17068
860,860,E01000878,-0.917048805,E01000878,Camden 004A,"2,380",0.19,12389
861,861,E01000879,-0.775584712,E01000879,Camden 004B,"1,745",0.18,9842
862,862,E01000880,-0.7311717,E01000880,Camden 004C,"1,980",0.2,9720
863,863,E01000881,-0.766324366,E01000881,Camden 008A,"2,051",0.15,13877
864,864,E01000882,-1.032834599,E01000882,Camden 008B,"2,040",0.12,16735
865,865,E01000883,-0.934846317,E01000883,Camden 008C,"1,880",0.14,13381
866,866,E01000884,-0.922714758,E01000884,Camden 004D,"1,858",0.25,7577
867,867,E01000885,-0.903634045,E01000885,Camden 004E,"1,808",0.3,5942
868,868,E01000886,-0.248327322,E01000886,Camden 006A,"1,716",0.1,16644
869,869,E01000887,-0.383420457,E01000887,Camden 006B,"1,795",0.1,17968
870,870,E01000888,-0.434382604,E01000888,Camden 006C,"1,862",0.09,19766
871,871,E01000889,0.799252777,E01000889,Camden 007A,"2,124",0.12,18107
872,872,E01000890,1.294111511,E01000890,Camden 007B,"1,764",0.08,23119
873,873,E01000891,1.598423228,E01000891,Camden 007C,"1,776",0.08,22887
874,874,E01000892,-0.242468834,E01000892,Camden 006D,"2,353",0.12,19240
875,875,E01000893,-0.534272924,E01000893,Camden 002A,"1,801",0.53,3412
876,876,E01000894,-0.90798457,E01000894,Camden 002B,"1,725",0.22,7781
877,877,E01000895,-0.396098019,E01000895,Camden 002C,"2,007",0.1,20459
878,878,E01000896,-0.907901968,E01000896,Camden 002D,"2,067",0.15,13680
879,879,E01000897,-0.935986813,E01000897,Camden 008D,"1,971",0.2,9955
880,880,E01000898,-0.039010628,E01000898,Camden 008E,"2,288",0.17,13419
881,881,E01000899,-1.003532722,E01000899,Camden 002E,"2,084",1.08,1925
882,882,E01000900,0.344781416,E01000900,Camden 012A,"2,070",0.1,20825
883,883,E01000901,0.477256393,E01000901,Camden 007D,"2,675",0.11,25236
884,884,E01000902,1.711917888,E01000902,Camden 012B,"1,744",0.08,20737
885,885,E01000903,0.251640806,E01000903,Camden 006E,"1,787",0.1,17537
886,886,E01000904,0.392926253,E01000904,Camden 012C,"2,738",0.12,23502
887,887,E01000905,1.255787374,E01000905,Camden 012D,"2,257",0.09,26244
888,888,E01000906,-0.631498733,E01000906,Camden 012E,"1,649",0.14,11984
889,889,E01000907,0.955142699,E01000907,Camden 001A,"1,664",0.11,15522
890,890,E01000908,0.69542463,E01000908,Camden 001B,"1,943",0.18,11103
891,891,E01000909,-0.051551334,E01000909,Camden 001C,"1,903",0.23,8325
892,892,E01000910,-0.25375928,E01000910,Camden 003A,"1,778",0.13,13656
893,893,E01000911,0.466699287,E01000911,Camden 003B,"1,781",0.09,20216
894,894,E01000912,0.567412336,E01000912,Camden 001D,"1,882",0.9,2100
895,895,E01000913,-0.402092763,E01000913,Camden 001E,"1,928",1.62,1192
896,896,E01000914,-0.990757567,E01000914,Camden 028B,"2,444",0.45,5459
897,897,E01000915,-0.57161576,E01000915,Camden 027A,"1,744",0.07,23536
898,898,E01000916,-0.620581457,E01000916,Camden 027B,"2,547",0.15,17291
899,899,E01000917,0.309927642,E01000917,Camden 027C,"2,301",0.08,30437
900,900,E01000918,-0.541450585,E01000918,Camden 028C,"2,381",0.17,14156
901,901,E01000919,-0.495491923,E01000919,Camden 028D,"2,166",0.15,14175
902,902,E01000920,-0.57173593,E01000920,Camden 027D,"2,404",0.14,17755
903,903,E01000921,-0.189684579,E01000921,Camden 003C,"2,422",0.12,19469
904,904,E01000922,0.382971156,E01000922,Camden 007E,"1,952",0.19,10215
905,905,E01000923,0.665662645,E01000923,Camden 003D,"1,681",0.09,19684
906,906,E01000924,0.280385016,E01000924,Camden 009C,"2,017",0.1,20519
907,907,E01000925,0.3545407,E01000925,Camden 009D,"1,686",0.08,20362
908,908,E01000926,0.167101615,E01000926,Camden 009E,"2,051",0.09,22197
909,909,E01000927,0.020646327,E01000927,Camden 007F,"2,111",0.1,20984
910,910,E01000928,0.132891166,E01000928,Camden 003E,"2,025",0.25,8020
911,911,E01000929,-0.407913937,E01000929,Camden 020A,"2,264",0.1,23149
912,912,E01000930,0.019762078,E01000930,Camden 020B,"2,386",0.12,20534
913,913,E01000931,0.528857586,E01000931,Camden 013C,"2,434",0.15,16547
914,914,E01000932,0.254070934,E01000932,Camden 013D,"2,024",0.07,30620
915,915,E01000933,0.139608557,E01000933,Camden 020C,"2,165",0.11,19862
916,916,E01000934,0.68021033,E01000934,Camden 020D,"1,853",0.09,21274
917,917,E01000935,-0.001878526,E01000935,Camden 020E,"1,523",0.06,24525
918,918,E01000936,-0.79469764,E01000936,Camden 024A,"2,003",0.09,22556
919,919,E01000937,-1.315827929,E01000937,Camden 025B,"2,230",0.13,17769
920,920,E01000938,0.154545256,E01000938,Camden 024B,"2,077",0.08,25453
921,921,E01000939,0.079989399,E01000939,Camden 024C,"1,583",0.08,20140
922,922,E01000940,-0.525500739,E01000940,Camden 024D,"1,564",0.05,32115
923,923,E01000941,0.279486625,E01000941,Camden 025C,"1,360",0.04,31336
924,924,E01000942,-1.131913808,E01000942,Camden 025D,"2,473",0.07,33877
925,925,E01000943,-0.568196417,E01000943,Camden 025E,"1,144",0.07,16343
926,926,E01000944,-0.040772439,E01000944,Camden 023A,"2,205",0.06,37757
927,927,E01000945,0.097731424,E01000945,Camden 023B,"1,786",0.27,6586
928,928,E01000946,-0.444741057,E01000946,Camden 021B,"2,269",0.49,4637
929,929,E01000947,0.572736187,E01000947,Camden 021C,"2,308",0.16,14795
930,930,E01000948,0.564406879,E01000948,Camden 021D,"2,006",0.2,10203
931,931,E01000949,0.374940774,E01000949,Camden 023C,"1,925",0.06,30949
932,932,E01000950,0.667585574,E01000950,Camden 023D,"1,309",0.07,19278
933,933,E01000951,0.266604424,E01000951,Camden 023E,"1,835",0.05,38071
934,934,E01000952,0.617517157,E01000952,Camden 022A,"1,904",0.09,21885
935,935,E01000953,-0.045865232,E01000953,Camden 022B,"3,943",0.6,6537
936,936,E01000954,0.741546345,E01000954,Camden 022C,"1,922",0.06,34631
937,937,E01000955,0.368000044,E01000955,Camden 022D,"1,797",0.06,28122
938,938,E01000956,0.361737759,E01000956,Camden 022E,"2,032",0.16,12796
939,939,E01000957,0.324025963,E01000957,Camden 019C,"1,687",0.12,14456
940,940,E01000958,-0.084786997,E01000958,Camden 019D,"3,614",0.24,14922
941,941,E01000959,0.706450834,E01000959,Camden 019E,"1,863",0.07,25451
942,942,E01000960,-0.650579244,E01000960,Camden 017A,"2,256",0.11,19859
943,943,E01000961,-0.128740956,E01000961,Camden 017B,"2,103",0.12,17613
944,944,E01000962,-0.853477871,E01000962,Camden 016A,"1,958",0.1,20546
945,945,E01000963,-0.767754745,E01000963,Camden 017C,"2,900",0.19,15049
946,946,E01000964,-0.416124591,E01000964,Camden 016B,"1,893",0.13,15000
947,947,E01000965,-0.355197838,E01000965,Camden 016C,"2,016",0.11,18753
948,948,E01000966,-0.864345209,E01000966,Camden 016D,"1,826",0.13,14003
949,949,E01000967,-1.182852302,E01000967,Camden 017D,"1,815",0.37,4878
950,950,E01000968,-0.566951217,E01000968,Camden 016E,"1,793",0.08,22000
951,951,E01000969,-1.054802371,E01000969,Camden 010A,"2,449",0.17,14682
952,952,E01000970,-0.65636863,E01000970,Camden 010B,"1,864",0.07,27014
953,953,E01000971,-0.794530608,E01000971,Camden 010C,"1,756",0.08,21868
954,954,E01000972,0.433086614,E01000972,Camden 010D,"2,478",0.14,17700
955,955,E01000973,-0.45879428,E01000973,Camden 010E,"3,154",0.24,13393
956,956,E01000974,0.08546665,E01000974,Camden 013E,"2,047",0.11,17831
957,957,E01000975,-0.933936254,E01000975,Croydon 022A,"2,087",0.19,11019
958,958,E01000976,-0.583764577,E01000976,Croydon 022B,"2,083",0.16,12732
959,959,E01000977,0.439220344,E01000977,Croydon 022C,"1,861",0.17,10751
960,960,E01000978,-0.562106337,E01000978,Croydon 022D,"1,799",0.16,11451
961,961,E01000979,-0.895940915,E01000979,Croydon 022E,"1,801",0.13,13748
962,962,E01000980,-0.748128541,E01000980,Croydon 017A,"1,274",0.14,8798
963,963,E01000981,-0.84268364,E01000981,Croydon 017B,"1,744",0.17,10193
964,964,E01000982,-0.954514865,E01000982,Croydon 017C,"1,610",0.14,11760
965,965,E01000983,-0.566172552,E01000983,Croydon 017D,"1,713",0.16,10974
966,966,E01000984,0.2474214,E01000984,Croydon 022F,"1,957",0.17,11352
967,967,E01000985,-0.665441679,E01000985,Croydon 021A,"1,427",0.38,3745
968,968,E01000986,-0.414005474,E01000986,Croydon 021B,"1,719",0.33,5286
969,969,E01000987,-0.352239762,E01000987,Croydon 021C,"1,365",0.16,8510
970,970,E01000989,-0.531944388,E01000989,Croydon 018A,"1,676",0.26,6444
971,971,E01000990,-0.089630264,E01000990,Croydon 045A,"1,445",0.17,8601
972,972,E01000991,-0.873615286,E01000991,Croydon 018B,"1,650",0.45,3697
973,973,E01000992,-0.036209597,E01000992,Croydon 014A,"1,976",0.5,3989
974,974,E01000993,-0.350660343,E01000993,Croydon 021D,"1,706",0.16,10383
975,975,E01000994,-1.026863571,E01000994,Croydon 009A,"1,552",0.18,8838
976,976,E01000995,-0.951712851,E01000995,Croydon 009B,"1,646",0.14,11478
977,977,E01000996,-0.939572706,E01000996,Croydon 009C,"1,189",0.11,11302
978,978,E01000997,-0.584956058,E01000997,Croydon 009D,"1,419",0.11,13336
979,979,E01000998,-0.657427696,E01000998,Croydon 010A,"1,603",0.14,11549
980,980,E01000999,-0.953534388,E01000999,Croydon 009E,"1,302",0.1,13354
981,981,E01001000,-0.795330934,E01001000,Croydon 010B,"1,418",0.14,10224
982,982,E01001001,-0.360827547,E01001001,Croydon 013A,"1,273",0.12,10486
983,983,E01001002,-1.045487724,E01001002,Croydon 009F,"1,375",0.11,12850
984,984,E01001003,-0.892250464,E01001003,Croydon 010C,"1,625",0.16,10410
985,985,E01001004,-0.974651771,E01001004,Croydon 015A,"2,210",0.16,14194
986,986,E01001005,-1.160906955,E01001005,Croydon 019A,"1,700",0.09,18559
987,987,E01001006,-0.693077193,E01001006,Croydon 016A,"1,598",0.29,5471
988,988,E01001007,-1.196316807,E01001007,Croydon 016B,"2,013",0.15,13465
989,989,E01001008,-0.911874047,E01001008,Croydon 019B,"1,721",0.18,9353
990,990,E01001009,-1.036292243,E01001009,Croydon 019C,"2,004",0.11,17472
991,991,E01001010,-0.655154687,E01001010,Croydon 019D,"1,634",0.73,2242
992,992,E01001011,-0.938388355,E01001011,Croydon 019E,"2,308",0.12,18872
993,993,E01001012,-0.605014474,E01001012,Croydon 020A,"2,076",0.14,14548
994,994,E01001013,-0.448232788,E01001013,Croydon 020B,"2,146",0.2,10789
995,995,E01001014,-0.988710848,E01001014,Croydon 024A,"4,494",0.64,6998
996,996,E01001015,-0.012407784,E01001015,Croydon 041A,"1,487",0.4,3710
997,997,E01001016,-0.163374731,E01001016,Croydon 041B,"1,780",1.05,1699
998,998,E01001017,-0.24116275,E01001017,Croydon 043A,"1,612",1.35,1199
999,999,E01001018,-0.0042885,E01001018,Croydon 044A,"1,609",0.95,1692
1000,1000,E01001019,-0.153157518,E01001019,Croydon 044B,"1,496",0.6,2500
1001,1001,E01001020,0.179538296,E01001020,Croydon 044C,"1,679",0.36,4661
1002,1002,E01001021,0.856141967,E01001021,Croydon 044D,"1,392",2.04,681
1003,1003,E01001022,0.264468881,E01001022,Croydon 044E,"1,413",1.0,1417
1004,1004,E01001023,-0.120699892,E01001023,Croydon 041C,"1,903",0.57,3328
1005,1005,E01001024,-0.588501246,E01001024,Croydon 043B,"1,331",0.28,4776
1006,1006,E01001025,-0.904604385,E01001025,Croydon 043C,"1,264",0.23,5539
1007,1007,E01001026,-0.573834653,E01001026,Croydon 043D,"1,869",0.28,6745
1008,1008,E01001027,-0.757245275,E01001027,Croydon 043E,"2,060",1.45,1425
1009,1009,E01001028,0.004003106,E01001028,Croydon 038A,"1,552",0.87,1779
1010,1010,E01001029,-0.322203666,E01001029,Croydon 038B,"1,658",0.5,3317
1011,1011,E01001030,-0.719116504,E01001030,Croydon 038C,"1,357",0.42,3238
1012,1012,E01001031,-0.897085676,E01001031,Croydon 038D,"1,448",0.4,3606
1013,1013,E01001032,-0.277068166,E01001032,Croydon 035A,"1,422",0.65,2200
1014,1014,E01001033,-0.740491256,E01001033,Croydon 031A,"1,631",0.3,5468
1015,1015,E01001034,-0.587119529,E01001034,Croydon 031B,"1,661",0.3,5553
1016,1016,E01001035,-0.476745766,E01001035,Croydon 027A,"1,915",0.22,8772
1017,1017,E01001036,-0.488753174,E01001036,Croydon 029A,"1,546",0.85,1827
1018,1018,E01001037,-0.746405446,E01001037,Croydon 029B,"1,449",0.16,9259
1019,1019,E01001038,-0.785538189,E01001038,Croydon 029C,"2,003",0.2,9891
1020,1020,E01001039,-0.672650114,E01001039,Croydon 029D,"1,526",0.46,3306
1021,1021,E01001040,-0.786076014,E01001040,Croydon 029E,"1,814",0.19,9336
1022,1022,E01001041,-0.512594122,E01001041,Croydon 031C,"1,804",0.2,9029
1023,1023,E01001042,-0.795602709,E01001042,Croydon 024B,"2,288",0.21,10974
1024,1024,E01001043,-0.764411476,E01001043,Croydon 027B,"3,780",0.34,11053
1025,1025,E01001044,-0.860687302,E01001044,Croydon 023A,"2,003",0.45,4473
1026,1026,E01001045,-0.634526621,E01001045,Croydon 027C,"3,637",0.5,7334
1027,1027,E01001046,-1.198687493,E01001046,Croydon 023B,"1,782",0.2,9092
1028,1028,E01001047,-0.74492382,E01001047,Croydon 027D,"1,873",0.18,10291
1029,1029,E01001048,-0.757358172,E01001048,Croydon 020C,"3,237",0.35,9262
1030,1030,E01001049,-0.839252878,E01001049,Croydon 023C,"1,553",1.39,1119
1031,1031,E01001050,-0.687644951,E01001050,Croydon 023D,"1,758",0.15,11349
1032,1032,E01001051,0.091116564,E01001051,Croydon 030A,"1,625",0.26,6353
1033,1033,E01001052,0.197952994,E01001052,Croydon 030B,"1,382",0.16,8547
1034,1034,E01001053,-0.035890855,E01001053,Croydon 032A,"1,561",0.23,6755
1035,1035,E01001054,0.160090619,E01001054,Croydon 030C,"1,749",0.25,6960
1036,1036,E01001055,0.644018939,E01001055,Croydon 032B,"1,577",0.29,5406
1037,1037,E01001056,0.325753949,E01001056,Croydon 030D,"1,837",0.15,11859
1038,1038,E01001057,0.032113013,E01001057,Croydon 030E,"1,992",0.14,14445
1039,1039,E01001058,-0.492473447,E01001058,Croydon 034A,"1,291",0.2,6567
1040,1040,E01001059,-0.55804358,E01001059,Croydon 034B,"1,427",0.18,7734
1041,1041,E01001060,-0.511719883,E01001060,Croydon 034C,"1,635",1.52,1078
1042,1042,E01001061,-0.178151994,E01001061,Croydon 034D,"1,507",0.45,3322
1043,1043,E01001062,-0.316905075,E01001062,Croydon 026A,"1,463",1.24,1177
1044,1044,E01001063,-0.994826207,E01001063,Croydon 026B,"1,558",0.32,4892
1045,1045,E01001064,-0.387862332,E01001064,Croydon 026C,"1,575",3.46,456
1046,1046,E01001065,-0.326863038,E01001065,Croydon 034E,"1,373",1.18,1168
1047,1047,E01001066,0.541058723,E01001066,Croydon 034F,"1,429",0.16,8761
1048,1048,E01001067,-0.367458919,E01001067,Croydon 041D,"1,675",0.68,2447
1049,1049,E01001068,-0.065519685,E01001068,Croydon 042A,"1,922",0.77,2495
1050,1050,E01001069,-0.312796447,E01001069,Croydon 040A,"1,380",0.4,3456
1051,1051,E01001070,-0.438087517,E01001070,Croydon 040B,"1,823",0.53,3449
1052,1052,E01001071,-0.104185739,E01001071,Croydon 042B,"1,933",0.75,2582
1053,1053,E01001072,0.246794965,E01001072,Croydon 042C,"1,467",2.17,676
1054,1054,E01001073,-0.45619951,E01001073,Croydon 037A,"1,499",0.31,4891
1055,1055,E01001074,-0.347417966,E01001074,Croydon 041E,"2,103",0.41,5186
1056,1056,E01001075,-0.478379419,E01001075,Croydon 040C,"1,672",0.45,3742
1057,1057,E01001076,0.068523873,E01001076,Croydon 036A,"1,774",0.34,5169
1058,1058,E01001077,-0.330460327,E01001077,Croydon 032C,"1,334",0.18,7334
1059,1059,E01001078,0.100077084,E01001078,Croydon 032D,"1,504",0.37,4021
1060,1060,E01001079,0.130121745,E01001079,Croydon 036B,"1,767",0.3,5836
1061,1061,E01001080,1.572504529,E01001080,Croydon 036C,"1,721",0.22,7876
1062,1062,E01001081,0.399789564,E01001081,Croydon 036D,"1,467",0.46,3221
1063,1063,E01001082,-0.063372072,E01001082,Croydon 032E,"1,553",0.55,2811
1064,1064,E01001083,-1.132277139,E01001083,Croydon 003A,"1,683",0.32,5220
1065,1065,E01001084,-0.599359552,E01001084,Croydon 002A,"1,922",0.6,3213
1066,1066,E01001085,-1.031243098,E01001085,Croydon 004A,"1,793",0.18,9857
1067,1067,E01001086,-1.076132369,E01001086,Croydon 003B,"1,727",0.23,7499
1068,1068,E01001087,-0.875968782,E01001087,Croydon 003C,"2,909",0.38,7739
1069,1069,E01001088,-0.912268437,E01001088,Croydon 004B,"1,754",0.16,11265
1070,1070,E01001089,-0.764086455,E01001089,Croydon 004C,"2,010",0.16,12794
1071,1071,E01001090,-1.141673617,E01001090,Croydon 004D,"2,425",0.18,13578
1072,1072,E01001091,-1.31308222,E01001091,Croydon 004E,"1,660",0.32,5199
1073,1073,E01001092,0.211975161,E01001092,Croydon 037B,"1,853",0.59,3148
1074,1074,E01001093,-0.644342099,E01001093,Croydon 037C,"1,842",0.41,4546
