lsoa11,index2019
E01001201,-0.808200679
E01001202,-0.422959828
E01001203,-0.014334746
E01001204,-0.528875734
E01001205,-0.211840217
E01001206,-0.263576137
E01001207,-0.857592139
E01001208,-0.721925835
E01001209,-0.61354732
E01001210,0.454554179
E01001211,-0.680161887
E01001212,0.043619153
E01001213,-0.893720404
E01001214,-1.04395564
E01001215,-0.852661483
E01001216,-0.694988836
E01001217,-0.620335834
E01001218,0.069258176
E01001219,-0.182125204
E01001220,-0.721396292
E01001221,-0.646335569
E01001222,-0.631996528
E01001223,-0.276350405
E01001224,-0.74435285
E01001225,-0.713532706
E01001226,-0.840628976
E01001227,-1.005156953
E01001228,-0.876955791
E01001229,0.092186822
E01001230,-0.502960982
E01001231,-1.208576489
E01001232,-0.417380025
E01001233,-0.338684178
E01001234,-0.881756677
E01001235,-1.016956542
E01001236,-0.838780128
E01001237,-0.532265557
E01001238,-0.866385578
E01001239,-0.48993735
E01001240,-0.471257466
E01001241,-0.904732021
E01001242,-0.262674352
E01001243,-1.009041277
E01001244,-0.941909871
E01001245,-0.946396886
E01001246,-0.528486684
E01001247,-0.585796062
E01001248,-0.140137666
E01001249,-0.112386791
E01001250,0.908832232
E01001251,-0.781217556
E01001252,-0.539505932
E01001253,-0.755530565
E01001254,-0.719106111
E01001255,-0.846794098
E01001257,-0.178222469
E01001258,-0.687649123
E01001259,-0.678845982
E01001260,-0.216557187
E01001261,-0.299804566
E01001262,-0.231415524
E01001263,-0.089063117
E01001264,-0.351667513
E01001265,-0.574890585
E01001266,-0.739679502
E01001267,0.214249491
E01001268,-0.357368577
E01001269,-1.394126244
E01001270,-1.433721953
E01001271,-1.414033
E01001272,-0.171107715
E01001273,-1.33596753
E01001274,-1.375058769
E01001275,-0.762183912
E01001276,-0.853842965
E01001277,-1.361243254
E01001278,-1.242502312
E01001279,-1.029914649
E01001280,-0.97875284
E01001281,-0.488782194
E01001282,0.18760228
E01001283,0.849958691
E01001284,-0.462158363
E01001285,0.121016845
E01001286,-0.387491747
E01001287,-0.426007645
E01001288,-0.301102572
E01001289,-0.753470828
E01001290,-0.673704301
E01001291,-0.556558944
E01001292,-0.525375214
E01001293,-0.936581418
E01001294,-0.908881158
E01001295,-1.090202868
E01001296,-0.770364388
E01001297,-0.925099755
E01001298,-0.208856244
E01001299,-1.101719889
E01001300,-0.97963225
E01001301,-0.168903393
E01001302,-0.955254433
E01001303,-1.182670236
E01001304,-0.613669584
E01001305,-1.150325077
E01001306,-1.013423862
E01001307,-1.111393765
E01001308,-1.170127388
E01001309,-1.453235754
E01001310,-0.984884515
E01001311,-0.635062646
E01001312,-1.121952441
E01001313,-1.075101275
E01001314,-0.92546492
E01001315,-0.991277662
E01001316,-0.693054922
E01001317,-0.542184179
E01001318,-0.408026688
E01001319,-1.32976742
E01001320,-0.614554151
E01001321,-0.638275386
E01001322,-0.814263486
E01001323,-0.613012774
E01001324,-0.294002709
E01001325,-0.168812583
E01001326,0.151730196
E01001327,-0.121116467
E01001328,-0.454145229
E01001329,-0.391796211
E01001330,-0.122394649
E01001331,-0.261840832
E01001332,-0.035920999
E01001333,-0.729321864
E01001334,-0.987454115
E01001335,0.219406021
E01001336,-0.733230865
E01001337,-0.341654279
E01001338,-0.594271278
E01001339,-0.535653283
E01001340,1.335609382
E01001341,-1.102911415
E01001342,-1.150552099
E01001343,-1.046626656
E01001344,-0.883353131
E01001345,-1.246745952
E01001346,-1.01759547
E01001347,-0.470715861
E01001348,-0.81562316
E01001349,-0.184107983
E01001350,-0.685916094
E01001351,0.115176891
E01001352,-0.779248243
E01001353,-0.386207652
E01001354,0.196133051
E01001355,-0.071130004
E01001356,0.466064981
E01001357,-0.553183167
E01001358,-0.483725334
E01001359,-1.076111401
E01001360,-1.110539319
E01001361,-0.963394678
E01001362,-0.557695444
E01001363,-1.19669821
E01001364,-0.311685333
E01001365,-0.975462297
E01001366,-0.976633772
E01001367,-0.938942517
E01001368,-1.051564277
E01001369,-1.302655193
E01001370,-1.303138086
E01001371,-1.179322363
E01001372,-1.38526739
E01001373,-1.329248079
E01001374,-0.7890042
E01001375,-1.032424847
E01001376,-0.441651556
E01001377,-1.13106439
E01001379,-1.275816274
E01001380,-0.750343128
E01001381,-0.763678004
E01001382,-1.110187752
E01001383,-0.71205952
E01001384,-0.925075692
E01001385,-1.308975226
E01001386,-0.754433301
E01001387,-0.121510851
E01001388,0.052408706
E01001389,-0.327556533
E01001390,-1.34570768
E01001391,-0.641954032
E01001392,-1.327534687
E01001393,-1.0606104
E01001394,-0.809479622
E01001395,-0.444662709
E01001396,-0.939130298
E01001397,-0.796698534
E01001398,-0.416413906
E01001399,-0.632390617
E01001400,-0.393604205
E01001401,-1.060910173
E01001402,-0.540973356
E01001403,-0.486578882
E01001404,-0.677844277
E01001405,0.351867237
E01001406,-0.009376934
E01001407,-0.330924885
E01001408,-0.498806709
E01001409,-0.036955699
E01001410,0.432934543
E01001411,-0.256292324
E01001412,-0.600609113
E01001413,0.041448108
E01001414,0.57090773
E01001415,-0.897551824
E01001416,-0.958508312
E01001417,-0.482652683
E01001418,-0.261754593
E01001419,-0.641971972
E01001420,-0.52584965
E01001421,0.18673147
E01001422,-0.656176266
E01001423,-0.204307576
E01001424,0.456640527
E01001425,0.125100717
E01001426,-0.099232672
E01001427,0.186129101
E01001428,-0.154601133
E01001429,0.516441675
E01001430,0.051381214
E01001431,0.186140518
E01001432,-0.268487096
E01001433,-0.36428509
E01001434,-0.886095201
E01001435,-0.769830132
E01001436,-0.682161785
E01001437,-0.006157939
E01001438,-0.452230129
E01001439,-0.431499631
E01001440,-0.068503128
E01001441,-0.335856094
E01001442,0.122785431
E01001444,-0.661388372
E01001445,-0.721685815
E01001446,-0.339140235
E01001447,-0.036891844
E01001448,-0.550849398
E01001449,-0.71063469
E01001450,-0.335661778
E01001451,-0.259123996
E01001452,-0.381866806
E01001453,-0.636498143
E01001454,-0.437658643
E01001455,-0.370231597
E01001456,-0.797744395
E01001457,-0.116811255
E01001458,-0.100605974
E01001459,-0.324063437
E01001460,0.187742693
E01001461,0.380902622
E01001462,-0.165003988
E01001463,-0.582917247
E01001464,0.143925395
E01001465,-0.690879381
E01001466,-0.809606725
E01001467,-0.616820814
E01001468,1.464031606
E01001469,-0.078215653
E01001470,-0.592923956
E01001471,-0.295840194
E01001472,-0.487442525
E01001473,-0.370908231
E01001474,-0.20771302
E01001475,-0.71947285
E01001476,-0.23090915
E01001477,0.39733472
E01001478,-0.503025148
E01001479,0.609771256
E01001480,0.328588571
E01001481,0.323333126
E01001482,0.609815748
E01001483,0.95187375
E01001484,0.052542597
E01001485,0.088540054
E01001486,0.22577089
E01001487,0.701781682
E01001488,0.233700272
E01001489,0.215297745
E01001491,0.370124477
E01001492,-0.033507426
E01001493,-0.163597376
E01001494,-0.966988698
E01001495,-0.673029535
E01001496,-0.967919709
E01001497,-0.671176322
E01001498,-0.70868713
E01001499,-0.510034684
E01001500,-0.523348679
E01001501,-0.644075636
E01001502,-0.053465352
E01001503,-0.21409902
E01001504,-0.430066165
E01001505,0.056855792
E01001506,-0.546262653
E01001507,0.104249176
E01001508,-0.159605733
E01001509,-0.282811916
E01001510,0.181800117
E01001511,-0.476749166
E01001512,-0.224914495
E01001513,-0.150060524
E01001514,-0.357541796
E01001515,-0.084955304
E01001516,-0.239606717
E01001517,0.094920129
E01001518,-0.221312635
E01001519,-0.767126117
E01001520,-0.495698299
E01001521,-0.836247526
E01001522,-0.416126128
E01001523,-0.768739054
E01001524,-0.486947656
E01001525,-0.358301448
E01001526,-0.490194572
E01001527,-0.711862327
E01001528,-0.694228154
E01001529,-0.142994239
E01001530,-0.456176673
E01001531,-0.936518819
E01001532,-1.051923942
E01001533,-0.649084007
E01001534,-0.795476527
E01001535,-0.923667893
E01001536,-0.234235994
E01001537,-0.58904346
E01001538,-0.409010862
E01001539,-0.598770998
E01001540,-0.14965644
E01001541,-0.406219951
E01001542,-0.067537207
E01001543,-0.547507574
E01001544,-0.530026418
E01001545,0.090283335
E01001546,-0.400740409
E01001547,-0.460558683
E01001548,-0.698739241
E01001549,-0.512291557
E01001550,-0.559626597
E01001551,0.025038789
E01001552,-0.43756073
E01001553,-0.389464598
E01001554,-0.256807528
E01001555,-0.535222549
E01001556,-0.978305381
E01001557,-0.773572968
E01001558,-0.778620945
E01001559,-0.552963569
E01001560,-0.526169996
E01001562,-0.106725067
E01001563,-0.717333204
E01001564,-0.505203338
E01001565,-0.510009306
E01001566,-0.030174038
E01001567,-0.895901149
E01001568,-0.932588735
E01001569,-0.376386994
E01001570,-0.580917618
E01001571,-1.079387169
E01001572,-0.917779093
E01001573,-0.824701389
E01001574,0.063613265
E01001575,0.225694991
E01001576,0.004211591
E01001577,-0.431397224
E01001578,-0.690676726
E01001579,-0.048834314
E01001580,-0.575326646
E01001581,0.165458174
E01001582,-0.128655888
E01001583,-0.46533514
E01001584,-0.395540727
E01001585,-0.545423357
E01001586,0.299701027
E01001587,-0.660071772
E01001588,1.193442678
E01001589,0.477791407
E01001590,0.096605182
E01001591,0.483731427
E01001592,-0.588916198
E01001593,-0.058337704
E01001594,0.546981562
E01001595,-0.225697666
E01001596,-0.325385664
E01001597,0.010501437
E01001598,-0.021680535
E01001599,-0.208108321
E01001600,-0.271948917
E01001601,0.31944755
E01001602,0.680392591
E01001603,0.622763388
E01001604,-0.518502747
E01001605,-0.487418185
E01001606,-0.855646706
E01001607,-0.213417486
E01001608,-0.566118934
E01001609,0.224669903
E01001610,-0.42066088
E01001611,0.17880062
E01001613,0.192355628
E01001614,-0.580409402
E01001615,0.156264205
E01001617,-0.379809541
E01001618,-0.315122873
E01001619,-0.332508931
E01001620,-0.164386127
E01001621,0.083437418
E01001623,-0.271121338
E01001624,0.219734349
E01001625,0.895295753
E01001629,-0.471922263
E01001631,-0.020548781
E01001632,-0.737724703
E01001633,-0.267652966
E01001634,0.279077114
E01001635,-0.776768769
E01001636,-0.455780689
E01001637,-0.521837636
E01001638,-0.020621518
E01001640,-0.76210964
E01001641,-0.783106949
E01001642,-1.026816837
E01001644,-0.747548022
E01001645,0.415015619
E01001646,-0.037356009
E01001647,0.123586022
E01001648,-0.291778185
E01001649,0.274786993
E01001650,0.544959056
E01001651,0.39582404
E01001652,0.396890826
E01001653,0.341859098
E01001654,0.329220986
E01001655,1.029961353
E01001656,-0.222095245
E01001657,-0.330003768
E01001658,-0.563892162
E01001659,-0.501518342
E01001660,0.211315573
E01001661,-0.032909988
E01001662,-0.537658017
E01001664,-0.536010502
E01001665,-0.600971768
E01001666,-0.227912449
E01001667,-0.097399027
E01001668,-0.514330592
E01001669,-0.102396801
E01001671,-0.460755451
E01001672,-0.676550615
E01001673,0.263425297
E01001674,-0.793788694
E01001675,-0.227389781
E01001676,-0.427268219
E01001677,-0.926478487
E01001678,-0.732595713
E01001679,-0.833769591
E01001680,-0.84933163
E01001681,-0.571135217
E01001682,-0.261110153
E01001683,-0.136080563
E01001684,-0.269794607
E01001685,-0.406218548
E01001686,-0.23960097
E01001687,0.294940071
E01001688,-0.058118257
E01001690,0.027129669
E01001692,-0.019514308
E01001693,0.033183692
E01001694,-0.411508413
E01001695,0.035766715
E01001696,-0.117504759
E01001697,-0.458329127
E01001698,-0.273219493
E01001699,-0.227457527
E01001700,-0.150529017
E01001701,0.141549699
E01001702,-0.215256589
E01001703,-0.074049095
E01001704,-0.001493466
E01001705,0.141165416
E01001706,0.888875837
E01001708,-0.09017558
E01001709,0.201742214
E01001710,0.435062301
E01001711,-0.097279094
E01001712,0.275717146
E01001713,-0.010758967
E01001714,1.014986767
E01001715,-0.169425873
E01001716,0.208983974
E01001717,0.041799947
E01001718,-0.432210879
E01001719,0.318602381
E01001720,-0.160708644
E01001722,0.028035395
E01001723,-0.700734956
E01001724,-0.388112025
E01001725,-0.748606269
E01001726,-0.409577237
E01001727,-0.244284457
E01001728,-0.807870467
E01001729,0.289765327
E01001730,0.289785913
E01001731,-0.183231856
E01001732,0.619565806
E01001733,0.042065879
E01001734,0.383955148
E01001735,0.659383879
E01001736,-0.041825446
E01001737,0.548082603
E01001738,0.234545656
E01001739,0.498190794
E01001740,0.207281419
E01001741,0.191700561
E01001742,0.801100774
E01001744,-0.006537599
E01001745,1.152447434
E01001746,0.526291464
E01001747,0.084901986
E01001748,0.180289808
E01001749,0.043964376
E01001750,-0.132913346
E01001751,-0.621159311
E01001752,-0.17420122
E01001753,0.083986383
E01001754,-0.317444227
E01001755,0.622827738
E01001756,-0.311585711
E01001757,0.555846744
E01001758,0.243194644
E01001759,0.230961149
E01001760,0.273471618
E01001761,1.253419957
E01001762,-0.107068101
E01001763,-0.31755871
E01001764,0.414978867
E01001765,1.425726444
E01001767,0.368682515
E01001768,-0.11664934
E01001769,-0.050067042
E01001770,0.701391341
E01001772,0.159615376
E01001773,-0.029286722
E01001774,-0.214706778
E01001775,0.62237534
E01001776,0.489250004
E01001777,0.097088558
E01001779,-0.347697204
E01001780,0.361305187
E01001781,0.502904257
E01001782,-0.644788341
E01001783,0.137670115
E01001784,-0.158526022
E01001785,-0.057460946
E01001786,0.226600848
E01001787,0.70827359
E01001788,1.017748827
E01001789,0.207274334
E01001790,0.630307117
E01001791,0.399517611
E01001792,-0.044791249
E01001793,0.027771692
E01001794,-0.233738187
E01001795,0.509447338
E01001796,0.025399411
E01001798,0.305601571
E01001799,-0.844432948
E01001800,0.180772234
E01001801,0.821445275
E01001802,-0.082587322
E01001803,-0.065905687
E01001804,-0.21554334
E01001805,-0.005901638
E01001806,0.753594745
E01001807,-0.523583398
E01001808,-0.99200367
E01001809,-0.857954774
E01001811,0.572843749
E01001812,-0.487223757
E01001813,0.804443779
E01001814,-0.661492523
E01001815,0.879163369
E01001816,-0.165466256
E01001819,0.303826653
E01001820,0.54839863
E01001821,1.275173979
E01001822,0.380846608
E01001823,-0.755998753
E01001824,-0.285297143
E01001825,-0.962838436
E01001826,-0.402142983
E01001827,0.000943521
E01001828,-0.024407447
E01001829,-0.096999835
E01001830,0.918694295
E01001831,0.153498545
E01001832,-0.036262478
E01001833,0.691926369
E01001834,0.356791464
E01001835,0.156473575
E01001836,0.654256586
E01001837,0.056351034
E01001838,1.480742955
E01001839,1.601023601
E01001840,1.123154074
E01001841,1.077823542
E01001842,0.72636023
E01001843,0.481575434
E01001844,0.394824209
E01001845,1.825363504
E01001846,0.846889344
E01001847,1.673595873
E01001848,0.726028806
E01001849,0.190489714
E01001850,0.623531632
E01001851,-0.569354449
E01001852,-0.663214262
E01001853,-0.739940143
E01001854,-0.11188519
E01001855,-0.413612024
E01001856,0.169041792
E01001857,0.191719537
E01001858,-0.277827485
E01001859,-0.898813002
E01001860,-0.40779587
E01001861,-0.121947752
E01001862,0.126948795
E01001863,-0.473203389
E01001864,-0.103234891
E01001865,-0.793461067
E01001866,-0.862618337
E01001867,-0.536474794
E01001868,0.190669647
E01001869,-0.774716528
E01001870,-0.771563163
E01001871,-0.548665742
E01001872,-0.763456291
E01001873,-0.450263726
E01001874,-0.158086662
E01001875,-0.596993045
E01001876,-0.323441811
E01001877,-0.193565815
E01001878,-0.358549639
E01001879,-0.121907941
E01001880,-0.554643695
E01001881,-0.315388788
E01001882,-0.758686812
E01001883,-0.140752954
E01001884,0.176311277
E01001885,0.438357936
E01001886,-0.40323304
E01001887,-0.30633506
E01001888,-0.859484223
E01001889,-0.854319562
E01001890,-0.851035285
E01001891,-1.031740665
E01001892,-0.174563017
E01001893,-0.603635239
E01001894,0.397741142
E01001895,-0.372585411
E01001896,-0.053929728
E01001897,-0.319936949
E01001898,-0.532431067
E01001899,0.227673934
E01001900,0.722700744
E01001901,-0.714986726
E01001902,-0.425301358
E01001903,-0.493918121
E01001904,-0.783423261
E01001905,-1.002037434
E01001906,-0.98433022
E01001907,-1.159395586
E01001908,-0.769515093
E01001909,-0.062060944
E01001910,-0.520711986
E01001911,0.191512196
E01001912,-0.214969123
E01001913,-1.01714826
E01001914,-0.397863309
E01001915,-0.913186485
E01001916,-1.065038824
E01001917,-0.230708784
E01001918,-0.610739
E01001919,-0.99229409
E01001920,0.104465005
E01001921,-0.41640479
E01001922,-0.837199606
E01001923,-0.780236357
E01001924,-1.141707462
E01001925,-0.953091371
E01001926,-1.22347283
E01001927,-0.633952628
E01001928,-0.173318632
E01001929,-0.747106727
E01001930,1.376609796
E01001931,-0.543578695
E01001932,-0.473013503
E01001933,-0.586037462
E01001934,-0.515254823
E01001935,-0.493493958
E01001937,-0.92297304
E01001938,-0.591578666
E01001939,-0.513687876
E01001940,0.021448347
E01001941,0.265963225
E01001942,-0.394296784
E01001943,-0.102755733
E01001944,0.793115947
E01001945,-0.161488546
E01001946,-0.395325649
E01001947,-0.269718997
