,Unnamed: 0,lsoa11,index2019,LSOA Code,LSOA Name,Mid-2019 population,Area Sq Km,People per Sq Km
7943,7943,E01008157,1.895774471,E01008157,Sheffield 026D,"1,654",0.34,4846
7944,7944,E01008158,1.154795844,E01008158,Sheffield 025D,"1,615",2.31,698
7945,7945,E01008159,-0.453169891,E01008159,Sheffield 029D,"1,546",0.18,8476
7946,7946,E01008160,0.371029013,E01008160,Sheffield 024F,"1,350",0.35,3884
7947,7947,E01008161,0.151352527,E01008161,Sheffield 026E,"1,778",0.38,4672
31770,31770,E01032585,0.903428027,E01032585,Sheffield 072E,"1,361",0.36,3792
32392,32392,E01033261,-1.679004702,E01033261,Sheffield 073A,"4,966",0.13,38377
32393,32393,E01033262,-1.152521109,E01033262,Sheffield 073B,"4,240",0.23,18104
32394,32394,E01033263,-0.528881012,E01033263,Sheffield 073C,"2,923",0.28,10629
32395,32395,E01033264,-0.924753327,E01033264,Sheffield 073D,"3,093",0.39,7955
32396,32396,E01033265,-0.627429994,E01033265,Sheffield 074C,"1,772",0.17,10178
32397,32397,E01033266,-0.957987363,E01033266,Sheffield 074D,"3,154",0.16,19861
32398,32398,E01033267,-0.600849556,E01033267,Sheffield 074E,"1,009",0.05,20508
32399,32399,E01033268,0.478060598,E01033268,Sheffield 075G,"3,574",0.91,3921
32400,32400,E01033269,0.714000917,E01033269,Sheffield 022G,"2,234",2.87,778
32401,32401,E01033270,0.125953825,E01033270,Sheffield 022H,"2,002",1.09,1837
32402,32402,E01033271,0.486993432,E01033271,Sheffield 040E,"1,870",0.17,10766
32403,32403,E01033272,0.228638921,E01033272,Sheffield 040F,"1,488",0.11,14025
32404,32404,E01033273,-0.598395868,E01033273,Sheffield 042F,"2,455",0.28,8911
32405,32405,E01033274,-1.117646878,E01033274,Sheffield 042G,"2,243",0.36,6309
32406,32406,E01033275,0.222970119,E01033275,Sheffield 008F,"1,698",0.45,3757
32407,32407,E01033276,-1.721541834,E01033276,Sheffield 073E,"5,949",0.12,49992
32408,32408,E01033277,2.58918304,E01033277,Sheffield 011E,"2,963",0.73,4064
32409,32409,E01033278,2.840763073,E01033278,Sheffield 076E,"2,660",0.81,3298
32410,32410,E01033279,3.221774394,E01033279,Sheffield 076F,"2,222",1.02,2172
32411,32411,E01033280,0.160823703,E01033280,Sheffield 008G,"1,532",2.81,545
