,Unnamed: 0,lsoa11,index2019,LSOA Code,LSOA Name,Mid-2019 population,Area Sq Km,People per Sq Km
11208,11208,E01011548,0.296827609,E01011548,Leeds 106D,"1,504",1.9,791
11209,11209,E01011549,-0.144115907,E01011549,Leeds 108C,"1,399",0.27,5155
11210,11210,E01011550,0.377726023,E01011550,Leeds 106E,"1,294",1.04,1247
11211,11211,E01011551,0.124208573,E01011551,Leeds 107C,"1,561",1.28,1222
11212,11212,E01011552,1.355544385,E01011552,Leeds 107D,"1,474",0.39,3790
11213,11213,E01011553,0.444517536,E01011553,Leeds 108D,"1,399",0.35,3951
11214,11214,E01011554,-0.071254953,E01011554,Leeds 012A,"1,446",9.61,150
11215,11215,E01011555,-0.034881288,E01011555,Leeds 018A,"1,290",0.47,2742
11216,11216,E01011556,-0.01204195,E01011556,Leeds 015A,"1,669",0.37,4475
11217,11217,E01011557,0.180888706,E01011557,Leeds 015B,"1,458",0.34,4264
11218,11218,E01011558,1.207605313,E01011558,Leeds 018B,"1,712",0.42,4096
11219,11219,E01011559,1.929751167,E01011559,Leeds 018C,"1,368",0.5,2761
11220,11220,E01011560,1.809005244,E01011560,Leeds 018D,"1,908",0.49,3869
11221,11221,E01011561,-0.406799726,E01011561,Leeds 006A,"1,128",25.51,44
11222,11222,E01011562,-0.288803766,E01011562,Leeds 012B,"1,504",1.47,1023
11223,11223,E01011563,-0.187549559,E01011563,Leeds 012C,"1,391",1.49,936
11224,11224,E01011564,-0.288929598,E01011564,Leeds 012D,"1,461",0.44,3306
11225,11225,E01011565,0.035674716,E01011565,Leeds 015C,"1,369",0.46,2998
11226,11226,E01011566,-0.053576661,E01011566,Leeds 015D,"1,199",0.24,4969
11227,11227,E01011567,0.007682153,E01011567,Leeds 012E,"1,416",0.4,3507
11228,11228,E01011568,0.079084626,E01011568,Leeds 015E,"1,871",0.46,4099
11229,11229,E01011569,0.32956252,E01011569,Leeds 004A,"1,650",5.09,324
11230,11230,E01011570,0.044810899,E01011570,Leeds 007A,"2,195",3.88,566
11231,11231,E01011571,0.583444266,E01011571,Leeds 004B,"1,567",1.41,1113
11232,11232,E01011572,0.125805436,E01011572,Leeds 004C,"1,674",0.52,3206
11233,11233,E01011573,0.265132694,E01011573,Leeds 004D,"1,331",1.67,799
11234,11234,E01011574,0.795676573,E01011574,Leeds 004E,"1,415",0.3,4788
11235,11235,E01011576,0.303281566,E01011576,Leeds 007C,"1,388",9.09,153
11236,11236,E01011578,0.391780638,E01011578,Leeds 011D,"1,193",0.56,2148
11237,11237,E01011579,0.178063304,E01011579,Leeds 014C,"1,252",0.21,6045
11238,11238,E01011580,0.056271955,E01011580,Leeds 014D,"1,347",1.67,806
11239,11239,E01011581,0.239664585,E01011581,Leeds 003A,"1,478",0.63,2363
11240,11240,E01011582,1.861422421,E01011582,Leeds 003B,"1,645",1.27,1296
11241,11241,E01011583,0.11454418,E01011583,Leeds 003C,"1,501",0.33,4546
11242,11242,E01011584,0.200664376,E01011584,Leeds 003D,"1,519",0.69,2216
11243,11243,E01011585,1.116622268,E01011585,Leeds 062A,"1,331",0.3,4512
11244,11244,E01011586,0.296052148,E01011586,Leeds 066A,"1,836",0.53,3447
11245,11245,E01011587,0.747040024,E01011587,Leeds 062B,"1,617",0.75,2164
11246,11246,E01011588,0.033973382,E01011588,Leeds 039A,"1,708",1.17,1455
11247,11247,E01011589,-0.193850521,E01011589,Leeds 039B,"1,542",2.44,631
11248,11248,E01011590,0.075350566,E01011590,Leeds 039C,"1,580",3.16,500
11249,11249,E01011591,-0.051624094,E01011591,Leeds 052D,"1,557",0.61,2536
11250,11250,E01011592,0.34778724,E01011592,Leeds 039D,"1,508",0.38,4014
11251,11251,E01011593,-0.294455242,E01011593,Leeds 039E,"1,943",0.71,2752
11252,11252,E01011594,0.790364427,E01011594,Leeds 062C,"1,416",0.28,5088
11253,11253,E01011595,0.125592042,E01011595,Leeds 066B,"1,898",1.12,1687
11254,11254,E01011596,0.097375384,E01011596,Leeds 062D,"1,585",0.61,2597
11255,11255,E01011597,0.39782862,E01011597,Leeds 066C,"1,606",0.68,2352
11256,11256,E01011598,0.587210108,E01011598,Leeds 062E,"1,463",0.23,6333
11257,11257,E01011599,0.276730068,E01011599,Leeds 066D,"1,502",0.57,2621
11258,11258,E01011600,0.607799374,E01011600,Leeds 079A,"1,445",0.35,4130
11259,11259,E01011601,0.960274184,E01011601,Leeds 079B,"1,619",1.63,993
11260,11260,E01011602,1.36836365,E01011602,Leeds 076A,"1,960",0.44,4497
11261,11261,E01011603,0.527085423,E01011603,Leeds 076B,"1,690",1.21,1399
11262,11262,E01011604,0.588199697,E01011604,Leeds 079C,"1,286",0.25,5230
11263,11263,E01011605,0.526025835,E01011605,Leeds 076C,"1,578",0.65,2430
11264,11264,E01011606,1.103435528,E01011606,Leeds 076D,"1,698",1.86,911
11265,11265,E01011607,0.868407539,E01011607,Leeds 079D,"1,508",0.32,4680
11266,11266,E01011608,0.816234287,E01011608,Leeds 068A,"1,423",0.39,3641
11267,11267,E01011609,1.586019111,E01011609,Leeds 068B,"1,404",0.19,7237
11268,11268,E01011610,0.703412326,E01011610,Leeds 068C,"1,426",0.37,3870
11269,11269,E01011611,1.784296257,E01011611,Leeds 068D,"1,409",0.34,4154
11270,11270,E01011612,2.147160853,E01011612,Leeds 079E,"1,354",0.32,4265
11271,11271,E01011613,0.471353698,E01011613,Leeds 076E,"1,777",0.52,3394
